Nome: BRASILIA
Codigo Estacao: 83377
Latitude: -15.78972221
Longitude: -47.92583332
Altitude: 1161.42
Situacao: Operante
Data Inicial: 1961-09-11
Data Final: 2022-05-31
Periodicidade da Medicao: Mensal

Data Medicao;TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);
2004-06-30;24.16;18.68;13.996667;
2004-07-31;24.025806;18.012667;13.312903;
2004-08-31;27.164516;20.62;14.693548;
2004-09-30;29.823333;23.460667;17.523333;
2004-10-31;28.909677;23.050968;18.622581;
2004-11-30;27.596667;22.089333;18.45;
2004-12-31;26.929032;21.72;18.077419;
2005-01-31;27.077419;21.914194;18.448387;
2005-02-28;27.732143;22.363571;18.357143;
2005-03-31;26.877419;21.664516;18.006452;
2005-04-30;27.393333;22.082667;17.57;
2005-05-31;25.448387;19.714839;14.806452;
2005-06-30;24.826667;19.448667;15.17;
2005-07-31;25.335484;19.110323;13.954839;
2005-08-31;27.406452;21.109677;16.051613;
2005-09-30;29.193333;23.092667;18.58;
2005-10-31;30.925806;24.767097;19.729032;
2005-11-30;26.546667;21.454667;18.426667;
2005-12-31;25.483871;21.063226;17.809677;
2006-01-31;27.487097;22.216129;18.251613;
2006-02-28;27.875;22.095;18.635714;
2006-03-31;26.629032;21.660645;18.654839;
2006-04-30;26.593333;21.324667;17.906667;
2006-05-31;26.03871;20.149032;15.416129;
2006-06-30;24.446667;18.640667;13.836667;
2006-07-31;25.687097;19.268387;13.893548;
2006-08-31;28.248387;21.829032;16.745161;
2006-09-30;28.193333;22.175333;17.45;
2006-10-31;26.532258;21.237419;18.106452;
2006-11-30;26.576667;21.530667;18.04;
2006-12-31;26.693548;21.805806;18.625806;
2007-01-31;26.932258;22.049677;18.812903;
2007-02-28;26.314286;21.417143;18.292857;
2007-03-31;28.043333;22.638065;18.487097;
2007-04-30;27.576667;22.124;18.073333;
2007-05-31;26.883871;20.779355;15.680645;
2007-06-30;26.163333;19.900741;14.663333;
2007-07-31;26.732258;20.266452;14.93871;
2007-08-31;26.903226;20.390968;14.816129;
2007-09-30;29.563333;23.249333;17.49;
2007-10-31;30.466667;24.004516;19;
2007-11-30;28.106667;22.481333;18.506667;
2007-12-31;26.867742;21.772258;18.122581;
2008-01-31;26.458065;21.623871;18.16129;
2008-02-29;26.617241;21.466897;18.141379;
2008-03-31;26.196774;21.18;17.890323;
2008-04-30;26.916667;21.680667;17.933333;
2008-05-31;25.877419;20.127742;14.967742;
2008-06-30;25.18;19.507333;14.31;
2008-07-31;24.980645;18.895484;13.474194;
2008-08-31;27.716129;21.534839;15.596774;
2008-09-30;29.923333;23.142;17.606667;
2008-10-31;30.309677;24.096129;18.790323;
2008-11-30;27.233333;21.608;18.05;
2008-12-31;25.919355;21.183226;18.36129;
2009-01-31;27.209677;22.101935;18.619355;
2009-02-28;27.403571;22.194286;18.45;
2009-03-31;27.93871;22.338065;18.416129;
2009-04-30;25.766667;20.910667;17.693333;
2009-05-31;25.248387;20.036129;15.870968;
2009-06-30;24.99;19.156;14.22;
2009-07-31;26.606452;20.460645;14.53871;
2009-08-31;26.919355;20.778065;15.764516;
2009-09-30;28.306667;22.814;18.563333;
2009-10-31;27.567742;21.696129;18.03871;
2009-11-30;27.74;22.27;18.646667;
2009-12-31;26.103226;21.282581;18.167742;
2010-01-31;27.574194;22.423226;18.416129;
2010-02-28;28.417857;23.121429;18.95;
2010-03-31;28.141935;22.435484;18.845161;
2010-04-30;27.103333;21.472667;16.996667;
2010-05-31;27.883871;21.268387;15.767742;
